id,state,lat,lon
USC00419014,TX,33.1806,-99.1897
USC00419016,TX,33.2936,-99.1006
USC00419030,TX,28.3125,-98.5817
USC00419031,TX,28.4114,-98.5294
USC00419068,TX,31.175,-93.5653
USC00419076,TX,30.1003,-95.6114
USC00419088,TX,31.4028,-106.0581
USC00419099,TX,30.8797,-98.4728
USC00419101,TX,30.7931,-94.1819
USC00419125,TX,33.4311,-96.3397
USC00419153,TX,31.2061,-97.2956
USC00419163,TX,33.7569,-99.8617
USC00419175,TX,34.5269,-101.8392
USC00419191,TX,34.3956,-100.8972
USC00419207,TX,32.3067,-95.2969
USC00419224,TX,34.9578,-102.1044
USC00419268,TX,29.185,-99.8325
USC00419270,TX,30.5908,-104.4914
USC00419275,TX,30.5525,-104.6467
USC00419286,TX,33.4869,-97.1572
USC00419295,TX,31.0417,-104.8372
USC00419313,TX,29.8075,-99.5764
USC00419330,TX,35.2775,-102.4633
USC00419346,TX,34.1517,-99.3256
USC00419361,TX,28.8608,-97.0181
USC00419365,TX,28.7875,-97.0106
USC00419367,TX,28.8439,-96.9214
USC00419380,TX,34.6522,-101.4969
USC00419417,TX,31.6003,-97.2169
USC00419491,TX,30.3236,-96.1594
USC00419499,TX,31.6725,-100.7283
USC00419501,TX,31.8136,-100.6286
USC00419504,TX,30.9328,-98.0197
USC00419522,TX,32.4281,-96.8422
USC00419532,TX,32.7483,-97.77
USC00419559,TX,28.1136,-97.4178
USC00419565,TX,34.8422,-100.2103
USC00419588,TX,26.1781,-97.9708
USC00419655,TX,29.3178,-96.0847
USC00419662,TX,35.4375,-100.2753
USC00419697,TX,35.4339,-101.1717
USC00419711,TX,33.4561,-101.0925
USC00419715,TX,31.8611,-97.375
USC00419717,TX,28.6611,-98.2553
USC00419754,TX,30.5164,-94.4383
USC00419800,TX,32.7017,-96.015
USC00419815,TX,30.0017,-98.1047
USC00419836,TX,32.8892,-95.3331
USC00419847,TX,31.9678,-99.9586
USC00419859,TX,33.3675,-96.0675
USC00419893,TX,33.0178,-99.0539
USC00419898,TX,30.7678,-94.4117
USC00419916,TX,33.3042,-94.1728
USC00419952,TX,29.2739,-97.1556
USC00419953,TX,28.9803,-97.5186
USC00419962,TX,30.9597,-97.7183
USC00419976,TX,26.8706,-99.2536
USC00420050,UT,40.8997,-109.1528
USC00420061,UT,40.4644,-111.7708
USC00420072,UT,40.5906,-111.6369
USC00420074,UT,40.3561,-110.2878
USC00420086,UT,37.4403,-112.4819
USC00420168,UT,38.2486,-111.9608
USC00420336,UT,38.6164,-109.6192
USC00420490,UT,41.3,-112.2667
USC00420527,UT,38.2681,-112.4814
USC00420688,UT,37.0769,-111.6639
USC00420730,UT,38.7075,-112.9539
USC00420738,UT,37.6131,-109.4847
USC00420757,UT,37.5928,-112.8639
USC00420788,UT,37.2825,-109.5575
USC00420820,UT,40.8547,-111.8903
USC00420849,UT,37.905,-111.42
USC00420900,UT,37.6933,-112.8469
USC00420928,UT,41.5239,-112.0436
USC00421008,UT,37.6411,-112.1689
USC00421020,UT,37.53,-110.7203
USC00421144,UT,39.8997,-113.7128
USC00421163,UT,38.46,-109.8214
USC00421168,UT,38.1506,-109.7822
USC00421171,UT,38.2917,-111.2622
USC00421214,UT,39.2078,-111.0125
USC00421216,UT,39.1744,-111.0292
USC00421241,UT,38.6514,-109.3986
USC00421259,UT,37.7083,-113.1439
USC00421260,UT,37.6564,-112.9919
USC00421308,UT,37.7158,-109.0828
USC00421432,UT,38.1706,-112.2786
USC00421446,UT,40.8397,-111.8314
USC00421590,UT,40.9383,-111.1472
USC00421731,UT,41.5481,-112.1106
USC00421759,UT,40.6242,-111.7869
USC00421918,UT,41.8328,-112.0558
USC00422057,UT,40.4047,-111.5286
USC00422101,UT,39.2872,-112.6519
USC00422150,UT,38.8128,-109.2997
USC00422173,UT,40.4378,-109.3045
USC00422253,UT,40.1678,-110.395
USC00422257,UT,40.1839,-112.9217
USC00422385,UT,40.9675,-111.4308
USC00422418,UT,39.95,-111.95
USC00422424,UT,39.5997,-111.2128
USC00422558,UT,37.5764,-113.715
USC00422561,UT,37.7697,-113.6556
USC00422578,UT,39.3583,-111.5992
USC00422592,UT,37.7686,-111.5978
USC00422607,UT,39.1078,-113.9533
USC00422696,UT,40.2703,-112.0944
USC00422700,UT,39.6167,-111.4333
USC00422702,UT,39.7483,-111.4164
USC00422726,UT,41.0222,-111.9353
USC00422798,UT,39.0875,-111.1325
USC00422828,UT,38.9664,-112.3278
USC00422852,UT,39.84,-113.3978
USC00422864,UT,40.9317,-109.4117
USC00422996,UT,40.2842,-109.8611
USC00423012,UT,38.5778,-112.3347
USC00423097,UT,40.7236,-112.1981
USC00423254,UT,38.5778,-110.7078
USC00423348,UT,40.6019,-112.5075
USC00423418,UT,38.9906,-110.1544
USC00423486,UT,41.7139,-113.8694
USC00423506,UT,37.2806,-113.7283
USC00423600,UT,38.2553,-110.18
USC00423776,UT,37.6478,-112.4331
USC00423809,UT,40.4917,-111.4261
USC00423836,UT,39.7272,-110.8661
USC00423980,UT,37.875,-110.3878
USC00424100,UT,37.3858,-109.075
USC00424135,UT,41.2403,-111.7131
USC00424174,UT,40.0378,-113.9886
USC00424321,UT,40.8992,-109.1789
USC00424342,UT,40.3642,-109.345
USC00424362,UT,40.3375,-112.6114
USC00424467,UT,40.6492,-111.2847
USC00424508,UT,37.0286,-112.5367
USC00424527,UT,38.8067,-112.4367
USC00424748,UT,40.8133,-113.2
USC00424755,UT,37.5142,-111.9883
USC00424764,UT,38.5086,-111.8842
USC00424856,UT,41.825,-111.3208
USC00424947,UT,38.3011,-109.2336
USC00424968,UT,37.2008,-113.2686
USC00425065,UT,39.5608,-111.8653
USC00425138,UT,39.7267,-112.3069
USC00425148,UT,38.4058,-111.6433
USC00425182,UT,41.7353,-111.8561
USC00425186,UT,41.7456,-111.8033
USC00425194,UT,41.6661,-111.8914
USC00425252,UT,37.1431,-114.0214
USC00425268,UT,40.5603,-109.6642
USC00425377,UT,40.99,-109.7258
USC00425402,UT,39.2583,-111.6306
USC00425477,UT,38.4486,-112.2275
USC00425582,UT,37.1497,-109.8675
USC00425723,UT,38.2164,-112.9211
USC00425733,UT,38.5744,-109.5458
USC00425805,UT,37.8736,-109.3075
USC00425826,UT,41.0428,-111.6722
USC00425837,UT,39.5267,-111.5872
USC00425892,UT,40.7497,-111.7222
USC00425969,UT,40.1942,-110.0617
USC00426053,UT,37.6094,-109.9772
USC00426123,UT,40.4178,-110.0511
USC00426135,UT,39.7122,-111.8319
USC00426181,UT,37.4636,-113.2897
USC00426357,UT,39.3758,-112.3342
USC00426404,UT,41.2439,-111.9467
USC00426414,UT,41.2319,-112.0283
USC00426455,UT,40.3161,-111.6539
USC00426534,UT,37.2722,-112.6389
USC00426538,UT,40.2767,-111.7369
USC00426568,UT,40.1342,-109.6422
USC00426601,UT,37.8156,-112.4386
USC00426640,UT,37.1047,-111.9
USC00426686,UT,37.8622,-112.8292
USC00426708,UT,39.6308,-113.8858
USC00426724,UT,40.0369,-111.7481
USC00426869,UT,41.2578,-111.8378
USC00426919,UT,40.3675,-111.7339
USC00426938,UT,41.8722,-112.1489
USC00427026,UT,39.5989,-110.8189
USC00427064,UT,40.2458,-111.6508
USC00427165,UT,41.6628,-111.1861
USC00427260,UT,38.7619,-112.0775
USC00427271,UT,41.9064,-111.81
USC00427395,UT,40.2878,-109.9586
USC00427408,UT,41.8186,-113.4133
USC00427516,UT,37.1069,-113.5611
USC00427557,UT,38.9594,-111.8547
USC00427559,UT,38.9139,-111.4161
USC00427606,UT,40.7708,-111.8964
USC00427686,UT,39.9578,-111.7794
USC00427714,UT,39.2453,-112.1067
USC00427729,UT,39.6842,-111.2056
USC00427800,UT,38.85,-112
USC00427846,UT,40.6008,-111.5842
USC00427909,UT,40.5453,-111.5042
USC00427931,UT,41.9667,-112.7167
USC00427942,UT,40.7039,-111.5369
USC00428119,UT,40.0797,-111.6044
USC00428456,UT,37.8006,-112.9328
USC00428478,UT,39.5517,-110.3853
USC00428668,UT,41.7197,-112.4264
USC00428733,UT,40.4447,-111.7075
USC00428771,UT,40.5278,-112.2975
USC00428817,UT,41.7108,-112.1636
USC00428828,UT,41.9153,-111.9128
USC00428973,UT,40.3597,-111.8972
USC00428978,UT,41.0497,-112.9367
USC00429133,UT,40.1053,-112.435
USC00429136,UT,37.3522,-113.6664
USC00429152,UT,38.4831,-113.4264
USC00429165,UT,40.7908,-111.4078
USC00429346,UT,41.1092,-111.9125
USC00429368,UT,39.5447,-110.6861
USC00429514,UT,37.8747,-111.9731
USC00429595,UT,41.525,-111.1494
USC00429717,UT,37.2092,-112.9814
USC00430277,VT,43.1003,-72.7836
USC00430499,VT,43.1333,-72.45
USC00430661,VT,43.8833,-72.6344
USC00430940,VT,44.0242,-72.6411
USC00430942,VT,44.0358,-72.6389
USC00431213,VT,44.9964,-71.5356
USC00431243,VT,43.3847,-72.5989
USC00431360,VT,43.9833,-72.45
USC00431363,VT,44.0108,-72.4833
USC00431433,VT,43.7064,-72.9617
USC00431580,VT,43.9572,-73.2106
USC00431705,VT,43.3442,-73.0522
USC00432314,VT,44.6425,-71.8908
USC00432698,VT,44.6722,-72.5572
USC00432769,VT,44.9094,-72.8083
USC00432773,VT,44.9097,-72.8136
USC00432843,VT,44.5078,-73.1153
USC00433341,VT,44.4111,-71.7186
USC00433769,VT,44.2378,-72.9656
USC00434052,VT,44.3167,-73
USC00434120,VT,44.8128,-71.8903
USC00434189,VT,44.9381,-72.5022
USC00434261,VT,44.5842,-72.7869
USC00434747,VT,43.3939,-72.7103
USC00435273,VT,44.2553,-72.6006
USC00435376,VT,44.5139,-72.6236
USC00435416,VT,44.5247,-72.8153
USC00435542,VT,44.9489,-72.1911
USC00435733,VT,44.1647,-72.6567
USC00435740,VT,44.1,-72.6167
USC00436391,VT,44.2764,-72.4153
USC00436500,VT,42.7917,-73.2228
USC00436761,VT,42.75,-72.9333
USC00436893,VT,43.8578,-72.8045
USC00436995,VT,43.6253,-72.9781
USC00437032,VT,44.8592,-73.0911
USC00437098,VT,43.9256,-73.0992
USC00437152,VT,42.8667,-72.9167
USC00437607,VT,44.6264,-73.3031
USC00437612,VT,44.0725,-72.9736
USC00437646,VT,44.0503,-72.0753
USC00438160,VT,43.0908,-73.1244
USC00438169,VT,44.6122,-72.0481
USC00438172,VT,44.665,-72.0233
USC00438556,VT,43.7917,-72.2578
USC00438600,VT,42.7717,-72.515
USC00438637,VT,44.1872,-72.8781
USC00438815,VT,44.3167,-72.75
USC00439099,VT,44.6464,-71.9833
USC00439591,VT,43.0331,-72.85
USC00439735,VT,42.8,-72.9167
USC00439984,VT,43.6303,-72.5072
USC00439988,VT,44.3747,-72.5822
USC00440021,VA,36.6672,-81.9653
USC00440079,VA,36.94,-77.8981
USC00440135,VA,36.9247,-80.7283
USC00440166,VA,37.1122,-79.275
USC00440187,VA,37.345,-77.9781
USC00440188,VA,37.4256,-77.8914
USC00440243,VA,37.3558,-78.8314
USC00440327,VA,37.75,-77.4833
USC00440551,VA,37.3475,-79.5233
USC00440561,VA,37.38,-79.5611
USC00440720,VA,38.5217,-78.4356
USC00440735,VA,36.8628,-82.7711
USC00440766,VA,37.2017,-80.4133
USC00440792,VA,37.0997,-81.1161
USC00440860,VA,38.5458,-78.0981
USC00440982,VA,37.2889,-82.2928
USC00440993,VA,37.7092,-78.2886
USC00441082,VA,37.0675,-78.9517
USC00441099,VA,37.9408,-79.3517
USC00441121,VA,37.5272,-79.6778
USC00441136,VA,37.5044,-78.5328
USC00441159,VA,37.7269,-79.3628
USC00441209,VA,37.0925,-81.3358
USC00441259,VA,36.7719,-80.9386
USC00441322,VA,37.0375,-77.9461
USC00441585,VA,37.0322,-78.3819
USC00441593,VA,38.0328,-78.5225
USC00441606,VA,36.7775,-78.4756
USC00441614,VA,36.8225,-79.4106
USC00441692,VA,37.1278,-80.4033
USC00441746,VA,36.6214,-78.5506
USC00441825,VA,37.1453,-82.4911
USC00441913,VA,38.2506,-76.9628
USC00441955,VA,37.2819,-78.9592
USC00441999,VA,37.0864,-80.1422
USC00442009,VA,38.2022,-77.3747
USC00442041,VA,37.7886,-80.0053
USC00442044,VA,37.8106,-79.9883
USC00442064,VA,38.0517,-79.3858
USC00442142,VA,37.6664,-77.8769
USC00442208,VA,38.4553,-78.9353
USC00442245,VA,36.5869,-79.3886
USC00442400,VA,37.1122,-77.2017
USC00442600,VA,37.6658,-80.2442
USC00442635,VA,37.3875,-75.9744
USC00442663,VA,38.8025,-78.5853
USC00442790,VA,36.6983,-77.5597
USC00442941,VA,37.3264,-78.3864
USC00443192,VA,38.3167,-77.45
USC00443204,VA,38.2875,-77.4508
USC00443213,VA,38.0911,-78.5906
USC00443229,VA,38.9042,-78.1822
USC00443267,VA,36.6633,-80.9139
USC00443310,VA,37.9458,-79.9542
USC00443375,VA,37.62,-79.4369
USC00443397,VA,37.3733,-80.8597
USC00443466,VA,38.0861,-78.1825
USC00443470,VA,37.9839,-79.5008
USC00443565,VA,37.1756,-78.2786
USC00443640,VA,37.2822,-82.0894
USC00443991,VA,36.8017,-80.7753
USC00444039,VA,37.5442,-79.4031
USC00444044,VA,36.6831,-76.7683
USC00444101,VA,37.2992,-77.2775
USC00444128,VA,37.9969,-79.8317
USC00444148,VA,37.1264,-79.5264
USC00444410,VA,37.2344,-82.3436
USC00444414,VA,36.6003,-78.3011
USC00444565,VA,37.8706,-79.5689
USC00444568,VA,37.0142,-78.4697
USC00444600,VA,37.7233,-76.39
USC00444676,VA,37.2392,-80.1994
USC00444768,VA,36.7711,-77.7928
USC00444777,VA,36.9028,-82.0383
USC00444876,VA,37.795,-79.4136
USC00445050,VA,38.0422,-78.0061
USC00445096,VA,38.6661,-78.3728
USC00445117,VA,37.3847,-79.2289
USC00445150,VA,38.3683,-78.2503
USC00445300,VA,36.7056,-79.865
USC00445338,VA,37.4031,-76.2689
USC00445416,VA,38.35,-79.5333
USC00445453,VA,36.6667,-80.4481
USC00445595,VA,38.3064,-79.7197
USC00445685,VA,37.8814,-79.1317
USC00445700,VA,38.0111,-78.4494
USC00445851,VA,39.0642,-77.8883
USC00445880,VA,38.3311,-79.6586
USC00446125,VA,37.0156,-82.3214
USC00446147,VA,36.8708,-76.2289
USC00446161,VA,37.4339,-76.4414
USC00446173,VA,37.1244,-82.6339
USC00446475,VA,37.5831,-75.8217
USC00446491,VA,37.8142,-78.2644
USC00446593,VA,37.6708,-79.2792
USC00446626,VA,36.7381,-82.9967
USC00446656,VA,37.2389,-77.3925
USC00446692,VA,36.7764,-80.0272
USC00446712,VA,38.2322,-78.1203
USC00446906,VA,37.5144,-77.8858
USC00446955,VA,37.0556,-80.7842
USC00446999,VA,37.2008,-80.5864
USC00447174,VA,37.0947,-81.7936
USC00447278,VA,37.3617,-79.9592
USC00447338,VA,36.9769,-79.8961
USC00447506,VA,36.8894,-81.7711
USC00447541,VA,37.5442,-77.2758
USC00447904,VA,38.2456,-78.2703
USC00447925,VA,36.6956,-78.8808
USC00447985,VA,38.6553,-78.2272
USC00448022,VA,37.2714,-80.7131
USC00448062,VA,38.1692,-79.0844
USC00448084,VA,38.9828,-77.4892
USC00448129,VA,36.9742,-77.4042
USC00448170,VA,36.6364,-80.2514
USC00448192,VA,36.7297,-76.6014
USC00448396,VA,38.8947,-77.7547
USC00448547,VA,36.6542,-81.4061
USC00448600,VA,37.6458,-78.965
USC00448737,VA,38.9,-77.2664
USC00448800,VA,36.9839,-77.0078
USC00448829,VA,37.7433,-77.04
USC00448888,VA,38.6811,-77.7678
USC00448894,VA,37.9881,-76.7769
USC00448941,VA,38.0803,-78.875
USC00449025,VA,37.5658,-76.8
USC00449151,VA,37.3017,-76.7039
USC00449169,VA,36.9131,-80.5075
USC00449181,VA,39.1881,-78.1514
USC00449186,VA,39.1833,-78.1167
USC00449213,VA,37.3247,-77.6503
USC00449215,VA,36.9986,-82.5389
USC00449263,VA,38.8969,-78.4678
USC00449272,VA,36.7847,-80.2825
USC00449301,VA,36.9317,-81.0942
USC00450008,WA,46.9658,-123.8292
USC00450013,WA,47.2614,-123.7147
USC00450176,WA,48.5119,-122.6136
USC00450217,WA,45.8092,-121.2811
USC00450257,WA,48.2006,-122.1281
USC00450294,WA,46.2039,-117.2472
USC00450456,WA,47.7722,-121.4819
USC00450482,WA,45.7717,-122.5286
USC00450587,WA,48.7178,-122.5114
USC00450668,WA,45.9981,-120.3006
USC00450729,WA,48.9775,-122.7928
USC00450844,WA,48.9947,-117.3544
USC00450872,WA,47.5689,-122.6828
USC00450945,WA,47.1694,-122.0036
USC00451205,WA,46.2253,-123.3289
USC00451233,WA,47.4144,-121.7561
USC00451276,WA,46.72,-122.9528
USC00451350,WA,47.8361,-120.0381
USC00451395,WA,48.2733,-117.7408
USC00451400,WA,47.9967,-119.6483
USC00451414,WA,47.9522,-122.7908
USC00451484,WA,48.9672,-122.3292
USC00451496,WA,47.5711,-124.2922
USC00451504,WA,47.1889,-120.9131
USC00451586,WA,46.8833,-117.35
USC00451630,WA,48.5472,-117.9019
USC00451679,WA,48.5397,-121.7422
USC00451690,WA,46.6644,-118.8828
USC00451691,WA,46.5086,-118.7878
USC00451760,WA,46.0625,-122.2042
USC00451767,WA,47.9544,-118.9997
USC00451783,WA,48.2072,-122.6914
USC00451939,WA,47.3706,-123.16
USC00451992,WA,48.26,-121.6036
USC00452007,WA,47.6542,-118.1408
USC00452030,WA,46.3153,-118.0022
USC00452157,WA,48.7142,-121.1431
USC00452220,WA,46.6297,-123.2106
USC00452384,WA,47.2422,-121.1869
USC00452505,WA,46.9692,-120.54
USC00452507,WA,47.0294,-120.5386
USC00452531,WA,47.0092,-123.4008
USC00452542,WA,46.3992,-119.1561
USC00452548,WA,48.0164,-123.5906
USC00452563,WA,47.6983,-120.3228
USC00452675,WA,47.9753,-122.195
USC00452914,WA,47.9558,-124.3539
USC00453177,WA,46.5186,-122.1383
USC00453184,WA,46.0089,-121.2633
USC00453222,WA,45.8081,-120.8428
USC00453226,WA,45.8167,-120.8167
USC00453284,WA,47.3,-122.8667
USC00453320,WA,46.8008,-124.0864
USC00453333,WA,46.3872,-123.5603
USC00453515,WA,47.4933,-118.25
USC00453546,WA,46.7225,-118.6525
USC00453730,WA,48.1989,-120.7736
USC00453826,WA,47.2336,-123.9897
USC00453883,WA,46.2447,-118.8786
USC00453915,WA,46.9847,-122.8311
USC00454077,WA,46.5833,-118.6
USC00454084,WA,46.0164,-122.7325
USC00454154,WA,46.2111,-119.1011
USC00454169,WA,47.4172,-122.2433
USC00454338,WA,46.8167,-117.8831
USC00454446,WA,47.8375,-120.7978
USC00454486,WA,47.3767,-121.9614
USC00454572,WA,47.5586,-120.675
USC00454679,WA,46.0022,-118.5658
USC00454748,WA,46.3675,-124.0378
USC00454764,WA,46.7492,-121.812
USC00454769,WA,46.1506,-122.9164
USC00455086,WA,47.1456,-123.4006
USC00455110,WA,46.5044,-122.5939
USC00455133,WA,48.5933,-120.4053
USC00455224,WA,47.1358,-122.2558
USC00455231,WA,45.9406,-119.2978
USC00455305,WA,45.9547,-122.5639
USC00455326,WA,48.1075,-120.0078
USC00455387,WA,46.0756,-118.2742
USC00455525,WA,47.8453,-121.9944
USC00455659,WA,45.9997,-121.5403
USC00455678,WA,48.4403,-122.3867
USC00455688,WA,46.5053,-120.1678
USC00455704,WA,47.1414,-121.9356
USC00455774,WA,46.3725,-123.7531
USC00455840,WA,48.6758,-121.2419
USC00455844,WA,48.1842,-117.0475
USC00455946,WA,48.8742,-117.8667
USC00456011,WA,46.8333,-123.2333
USC00456039,WA,47.3328,-118.6944
USC00456096,WA,48.6117,-122.8064
USC00456215,WA,46.7886,-119.0461
USC00456262,WA,46.6092,-121.6744
USC00456295,WA,47.3058,-121.8514
USC00456534,WA,47.785,-120.6456
USC00456610,WA,46.4672,-117.5883
USC00456624,WA,48.1139,-123.4317
USC00456678,WA,48.1161,-122.7586
USC00456747,WA,46.6464,-119.9064
USC00456768,WA,46.2014,-119.7581
USC00456789,WA,46.7603,-117.1861
USC00456803,WA,47.2,-122.3333
USC00456880,WA,47.2156,-119.8478
USC00456896,WA,46.7322,-121.5728
USC00456898,WA,46.7858,-121.7425
USC00456909,WA,46.5331,-121.9328
USC00456914,WA,46.6533,-123.73
USC00456974,WA,48.6469,-118.7314
USC00457015,WA,46.3119,-119.2633
USC00457059,WA,47.1178,-118.3722
USC00457180,WA,47.2325,-117.3625
USC00457185,WA,48.7272,-121.0722
USC00457267,WA,47.0933,-117.5878
USC00457342,WA,45.9481,-120.6669
USC00457507,WA,48.4958,-122.2355
USC00457522,WA,46.6722,-120.4994
USC00457544,WA,48.085,-123.0639
USC00457584,WA,47.2,-123.1
USC00457696,WA,45.6228,-122.2175
USC00457727,WA,46.8367,-119.6633
USC00457773,WA,47.5414,-121.8361
USC00457941,WA,47.6811,-117.6267
USC00458034,WA,47.8664,-121.7175
USC00458059,WA,48.3508,-120.7264
USC00458207,WA,46.3236,-120.0103
USC00458278,WA,47.2472,-122.4122
USC00458508,WA,47.7,-121.6908
USC00458715,WA,48.6525,-121.6931
USC00458773,WA,45.6778,-122.6511
USC00458959,WA,46.4353,-120.4203
USC00459012,WA,47.6497,-120.08
USC00459021,WA,47.3725,-122.7028
USC00459074,WA,47.4289,-120.31
USC00459079,WA,47.4333,-120.35
USC00459200,WA,46.0436,-118.4628
USC00459238,WA,47.7567,-118.6775
USC00459376,WA,48.4742,-120.1886
USC00459455,WA,46.5742,-120.6008
USC00460094,WV,39.4789,-79.6275
USC00460102,WV,37.7272,-80.6592
USC00460202,WV,38.1211,-81.1178
USC00460355,WV,37.4225,-81.0256
USC00460509,WV,38.5311,-79.7714
USC00460527,WV,39.2728,-79.3683
USC00460580,WV,37.7647,-81.1939
USC00460633,WV,39.0231,-79.9331
USC00460925,WV,37.2556,-81.2264
USC00460939,WV,37.6411,-80.8831
USC00461075,WV,38.2347,-82.2033
USC00461215,WV,38.1872,-80.1336
USC00461220,WV,38.9803,-80.22
USC00461282,WV,38.845,-80.6203
USC00461324,WV,39.5064,-78.3158
USC00461330,WV,39.2047,-81.1572
USC00461363,WV,38.3567,-80.6294
USC00461393,WV,39.05,-79.4167
USC00461397,WV,39.0536,-79.4483
USC00461579,WV,38.3139,-81.7186
USC00461677,WV,39.2683,-80.3522
USC00461696,WV,38.4597,-81.085
USC00461723,WV,38.4933,-81.3483
USC00461900,WV,39.6772,-79.7719
USC00462054,WV,38.9628,-81.2728
USC00462151,WV,38.7825,-79.8911
USC00462211,WV,39.0981,-79.4322
USC00462462,WV,37.86,-81.4631
USC00462522,WV,37.9497,-82.4047
USC00462697,WV,39.0614,-81.4022
USC00462920,WV,39.4667,-80.1333
USC00463072,WV,37.5894,-81.0925
USC00463215,WV,38.6756,-79.3092
USC00463251,WV,38.2894,-79.8186
USC00463361,WV,38.665,-80.7672
USC00463464,WV,38.8072,-79.7172
USC00463544,WV,38.9339,-80.8325
USC00463648,WV,38.91,-81.0844
USC00463798,WV,38.6197,-80.3822
USC00463846,WV,38.2794,-82.1114
USC00463940,WV,39.2189,-81.0486
USC00464200,WV,38.6844,-82.1836
USC00464397,WV,38.4014,-82.5267
USC00464408,WV,37.4503,-81.8236
USC00464763,WV,39.3833,-77.8833
USC00464840,WV,39.4206,-79.005
USC00464971,WV,38.6311,-80.0856
USC00465002,WV,39.72,-79.8561
USC00465224,WV,37.8564,-80.4042
USC00465353,WV,37.8717,-81.9947
USC00465365,WV,38.1947,-81.3706
USC00465453,WV,38.9453,-78.7981
USC00465563,WV,38.1025,-81.8464
USC00465600,WV,37.7447,-81.8872
USC00465626,WV,39.5436,-80.4647
USC00465672,WV,38.2175,-80.0914
USC00465706,WV,39.4658,-77.9669
USC00465739,WV,38.8722,-78.8617
USC00465875,WV,37.99,-80.6803
USC00465963,WV,39.4953,-80.9047
USC00466163,WV,39.0461,-78.9664
USC00466212,WV,39.6167,-79.9667
USC00466248,WV,39.9056,-80.755
USC00466284,WV,38.1878,-80.8483
USC00466325,WV,37.5794,-81.3264
USC00466442,WV,40.5261,-80.6275
USC00466591,WV,37.9714,-81.1508
USC00466600,WV,37.6761,-81.6214
USC00466867,WV,39.1031,-79.6658
USC00466900,WV,37.3453,-81.9081
USC00466912,WV,38.4197,-82.2986
USC00466952,WV,38.9989,-79.1361
USC00466982,WV,39.1461,-80.0411
USC00466989,WV,38.6789,-80.1958
USC00467018,WV,40.1478,-80.7014
USC00467029,WV,37.5742,-81.5356
USC00467207,WV,37.3842,-81.0822
USC00467287,WV,38.9189,-81.9114
USC00467372,WV,37.5972,-81.8203
USC00467455,WV,37.9914,-80.3644
USC00467513,WV,38.2061,-80.5206
USC00467552,WV,38.8172,-81.7119
USC00467649,WV,38.8561,-80.3075
USC00467730,WV,39.3389,-78.7728
USC00467743,WV,38.7778,-80.9636
USC00467785,WV,39.3419,-79.67
USC00467918,WV,38.9817,-81.5658
USC00468051,WV,38.3333,-79.925
USC00468308,WV,38.3989,-79.995
USC00468351,WV,38.7506,-81.9808
USC00468384,WV,38.8008,-81.3583
USC00468522,WV,39.0044,-80.4744
USC00468614,WV,38.22,-80.8939
USC00468662,WV,38.6611,-80.6969
USC00468777,WV,39.4467,-79.5469
USC00468807,WV,39.15,-79.5
USC00468986,WV,39.3136,-80.0297
USC00469011,WV,37.5436,-80.5336
USC00469086,WV,38.5453,-80.0369
USC00469281,WV,39.1139,-78.5811
USC00469333,WV,38.4739,-80.4086
USC00469336,WV,38.5358,-80.4169
USC00469458,WV,39.2911,-80.7694
USC00469482,WV,40.0567,-80.7283
USC00469522,WV,37.7889,-80.3083
USC00469527,WV,37.9875,-81.5428
USC00469610,WV,37.6731,-82.2761
USC00469683,WV,38.5278,-81.9153
USC00470045,WI,42.6475,-89.0644
USC00470080,WI,43.4231,-88.3522
USC00470124,WI,44.3272,-91.9194
USC00470175,WI,45.3011,-92.3631
USC00470239,WI,45.1603,-89.1128
USC00470265,WI,44.2769,-88.4378
USC00470273,WI,43.0411,-89.4286
USC00470287,WI,42.7006,-89.8672
USC00470308,WI,43.3008,-89.3269
USC00470347,WI,46.5522,-90.9161
USC00470349,WI,46.5831,-90.9678
USC00470382,WI,44.6825,-91.1358
USC00470456,WI,44.3078,-90.1314
USC00470486,WI,44.9633,-92.3906
USC00470516,WI,43.4583,-89.7269
USC00470603,WI,46.8833,-90.8167
USC00470645,WI,43.4447,-88.8478
USC00470696,WI,42.5039,-89.0311
USC00470742,WI,43.99,-88.9411
USC00470773,WI,45.5556,-90.9592
USC00470855,WI,44.2903,-90.8539
USC00470882,WI,44.2906,-91.23
USC00470892,WI,42.8122,-89.8622
USC00470904,WI,45.0956,-91.4886
USC00470929,WI,42.9511,-89.7903
USC00471039,WI,45.8667,-88.2333
USC00471044,WI,44.9878,-88.3769
USC00471062,WI,43.0519,-88.1775
USC00471064,WI,44.1614,-88.0803
USC00471078,WI,42.6181,-89.3861
USC00471131,WI,46.5378,-91.5919
USC00471155,WI,46.03,-89.3086
USC00471205,WI,42.6508,-88.2544
USC00471249,WI,46.0544,-90.5217
USC00471280,WI,43.7447,-90.7783
USC00471308,WI,44.9356,-91.8886
USC00471416,WI,43.0597,-89.4819
USC00471568,WI,44.0328,-88.1469
USC00471578,WI,44.9278,-91.4081
USC00471605,WI,43.7186,-87.7089
USC00471667,WI,42.5492,-88.8753
USC00471676,WI,44.6228,-88.7483
USC00471681,WI,43.3125,-88.7197
USC00471847,WI,45.8003,-91.4594
USC00471897,WI,45.3575,-88.1919
USC00471913,WI,42.6,-90.4236
USC00471923,WI,45.5333,-92.0222
USC00471970,WI,43.6561,-89.2028
USC00471978,WI,46.0086,-92.3736
USC00472001,WI,42.6781,-90.1064
