Commodity,Year,Value,State,DomainId,DomainCat,Unit,ProdPractice
CORN,2002,143.00000,MISSOURI,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2007,.00000,FLORIDA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,65.30000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,64.50000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2012,96.40000,FLORIDA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,48.90000,FLORIDA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2007,38.90000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2007,.00000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,.00000,MAINE,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2007,10.00000,NEW HAMPSHIRE,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,26.50000,TEXAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2012,126.80000,NEVADA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2012,85.00000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,38.20000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2012,27.70000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,.00000,MAINE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,87.50000,ARIZONA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,99.00000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2012,63.90000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,54.40000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,36.00000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2012,108.00000,NEW HAMPSHIRE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,78.20000,RHODE ISLAND,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2012,.00000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2012,62.50000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,33.60000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,.00000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,47.80000,MISSOURI,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2002,61.20000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,32.10000,WISCONSIN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2007,40.10000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,70.40000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2007,56.30000,PENNSYLVANIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,44.60000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,38.60000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,32.80000,OREGON,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,30.90000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,.00000,TEXAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2007,83.90000,OREGON,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,85.40000,OREGON,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2012,.00000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2007,164.70000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,.00000,ALABAMA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2012,115.50000,INDIANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2012,55.60000,INDIANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2007,63.90000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,86.40000,NEVADA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2002,.00000,NEW JERSEY,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2007,58.90000,VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2002,30.00000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,32.60000,WASHINGTON,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2012,.00000,OHIO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2002,.00000,WYOMING,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2012,48.90000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2012,.00000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,29.50000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,61.30000,MISSISSIPPI,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2002,.00000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2007,48.80000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,31.60000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2012,.00000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2012,11.50000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,47.30000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2012,.00000,OHIO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2012,31.80000,OHIO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2007,.00000,ALASKA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,.00000,MAINE,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2007,152.90000,MISSOURI,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2007,.00000,WYOMING,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,51.90000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2007,45.30000,WASHINGTON,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2007,49.50000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2007,65.20000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,30.90000,TEXAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2002,43.10000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,38.10000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2002,28.40000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2012,47.70000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2012,49.40000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,43.00000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2012,43.00000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2007,.00000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,.00000,OREGON,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2012,66.20000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,45.80000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,47.10000,IOWA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,41.40000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2002,85.30000,VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2002,.00000,WISCONSIN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,65.20000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2002,24.80000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,55.40000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2002,.00000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,29.40000,SOUTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2002,67.30000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2007,72.40000,OREGON,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,111.10000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,.00000,FLORIDA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2002,.00000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2007,.00000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,103.40000,WASHINGTON,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2002,59.20000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,42.00000,TEXAS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2007,.00000,UTAH,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,.00000,WYOMING,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2002,.00000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2002,32.80000,ALABAMA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,51.20000,TEXAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,53.20000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,34.70000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,26.50000,TEXAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2002,32.40000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2012,115.40000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2002,82.70000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2012,61.90000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2012,32.40000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,42.20000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,51.90000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2012,.00000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2007,44.70000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,19.60000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,44.00000,OREGON,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,39.00000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,60.50000,NEW JERSEY,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2002,.00000,VERMONT,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2012,49.80000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2012,59.90000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,63.90000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2007,58.10000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,74.00000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2012,.00000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2012,170.70000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,34.40000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2002,.00000,IOWA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2002,95.00000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2002,59.70000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2012,.00000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,68.90000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2007,.00000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,137.70000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2007,.00000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2007,.00000,CONNECTICUT,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,88.80000,OREGON,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2002,44.60000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,63.70000,OREGON,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2012,42.40000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2012,40.90000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2012,20.70000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2007,96.10000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2007,71.20000,FLORIDA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2007,68.50000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,49.30000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2007,78.80000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2002,88.70000,OHIO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,.00000,CONNECTICUT,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,37.10000,SOUTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2002,34.00000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,47.80000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2007,33.80000,SOUTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2007,.00000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2007,53.00000,PENNSYLVANIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,94.70000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,.00000,MASSACHUSETTS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2007,74.70000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2007,18.90000,TENNESSEE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,60.30000,WASHINGTON,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2002,.00000,VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2002,144.70000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,48.10000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2007,57.20000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2012,114.70000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2012,40.90000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2012,60.00000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2012,36.70000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,42.80000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2012,101.00000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2012,41.90000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2012,41.50000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2012,.00000,OREGON,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,111.70000,OREGON,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2012,88.30000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2012,46.00000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,45.80000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2012,68.80000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2012,.00000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2002,34.10000,PENNSYLVANIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2002,73.80000,CALIFORNIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,56.10000,WYOMING,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2002,120.10000,INDIANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2002,40.10000,MISSISSIPPI,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,71.60000,NEW JERSEY,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2002,.00000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2002,52.30000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,13.60000,UTAH,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,.00000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2002,45.40000,MISSOURI,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2002,32.50000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,60.50000,NEW JERSEY,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,46.60000,TENNESSEE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,44.60000,SOUTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2002,67.00000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,20.40000,WYOMING,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2007,33.00000,MISSOURI,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,14.40000,WYOMING,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2002,69.40000,WYOMING,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2012,165.20000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2012,.00000,NEW JERSEY,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,38.70000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,29.50000,UTAH,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2012,55.90000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2002,83.80000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,.00000,TENNESSEE,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,92.30000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2007,41.60000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,28.20000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2002,.00000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2002,42.40000,FLORIDA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2002,92.00000,OREGON,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2002,.00000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2012,.00000,ARIZONA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2002,.00000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,107.60000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,64.00000,VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2007,.00000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,31.10000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,42.70000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2002,135.50000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,32.60000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2002,40.90000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2002,28.20000,TENNESSEE,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,40.20000,LOUISIANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,80.30000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2002,49.70000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2007,42.60000,MASSACHUSETTS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,.00000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2012,.00000,OHIO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2012,44.20000,OHIO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2007,128.40000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2007,41.20000,SOUTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2002,57.50000,PENNSYLVANIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2007,26.10000,TEXAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,.00000,TENNESSEE,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2012,78.50000,IOWA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2012,43.80000,IOWA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,50.60000,NEW JERSEY,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,65.60000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2002,38.10000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2007,31.10000,VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2002,60.90000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2002,33.00000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2007,.00000,INDIANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2007,113.90000,CALIFORNIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2002,25.50000,PENNSYLVANIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,43.30000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2002,.00000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2002,.00000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2002,.00000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,54.50000,WISCONSIN,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,53.20000,VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,134.10000,WISCONSIN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,129.00000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2007,145.90000,OHIO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
