Commodity,Year,Value,State,DomainId,DomainCat,Unit,ProdPractice
COTTON,2002,1.70000,ARKANSAS,341,9679,BALES / ACRE,"IRRIGATED, PART OF CROP"
COTTON,2012,1.50000,OKLAHOMA,341,9679,BALES / ACRE,"IRRIGATED, PART OF CROP"
COTTON,2002,1.70000,MISSOURI,341,9679,BALES / ACRE,"IRRIGATED, ENTIRE CROP"
COTTON,2002,1.40000,MISSOURI,341,9679,BALES / ACRE,"IRRIGATED, NONE OF CROP"
COTTON,2007,1.50000,US TOTAL,341,9679,BALES / ACRE,"IRRIGATED, NONE OF CROP"
COTTON,2002,1.50000,FLORIDA,341,9679,BALES / ACRE,"IRRIGATED, ENTIRE CROP"
COTTON,2007,2.50000,MISSOURI,341,9679,BALES / ACRE,"IRRIGATED, ENTIRE CROP"
COTTON,2012,2.30000,SOUTH CAROLINA,341,9679,BALES / ACRE,"IRRIGATED, ENTIRE CROP"
COTTON,2012,2.00000,ARKANSAS,341,9679,BALES / ACRE,"IRRIGATED, PART OF CROP"
COTTON,2007,2.50000,MISSOURI,341,9679,BALES / ACRE,"IRRIGATED, ENTIRE CROP"
COTTON,2007,3.00000,ARIZONA,341,9679,BALES / ACRE,"IRRIGATED, ENTIRE CROP"
COTTON,2012,1.90000,TENNESSEE,341,9679,BALES / ACRE,"IRRIGATED, PART OF CROP"
COTTON,2012,1.80000,TENNESSEE,341,9679,BALES / ACRE,"IRRIGATED, NONE OF CROP"
COTTON,2012,2.20000,ARKANSAS,341,9679,BALES / ACRE,"IRRIGATED, ENTIRE CROP"
COTTON,2012,1.80000,FLORIDA,341,9679,BALES / ACRE,"IRRIGATED, PART OF CROP"
COTTON,2002,1.60000,GEORGIA,341,9679,BALES / ACRE,"IRRIGATED, ENTIRE CROP"
COTTON,2002,2.00000,OKLAHOMA,341,9679,BALES / ACRE,"IRRIGATED, ENTIRE CROP"
COTTON,2007,1.80000,ARKANSAS,341,9679,BALES / ACRE,"IRRIGATED, NONE OF CROP"
COTTON,2012,1.10000,TEXAS,341,9679,BALES / ACRE,"IRRIGATED, PART OF CROP"
COTTON,2012,1.90000,SOUTH CAROLINA,341,9679,BALES / ACRE,"IRRIGATED, NONE OF CROP"
COTTON,2012,2.10000,VIRGINIA,341,9679,BALES / ACRE,"IRRIGATED, PART OF CROP"
COTTON,2012,2.20000,VIRGINIA,341,9679,BALES / ACRE,"IRRIGATED, NONE OF CROP"
COTTON,2012,1.70000,TEXAS,341,9679,BALES / ACRE,"IRRIGATED, ENTIRE CROP"
COTTON,2012,1.10000,TEXAS,341,9679,BALES / ACRE,"IRRIGATED, PART OF CROP"
COTTON,2012,1.80000,ALABAMA,341,9679,BALES / ACRE,"IRRIGATED, NONE OF CROP"
COTTON,2012,2.10000,SOUTH CAROLINA,341,9679,BALES / ACRE,"IRRIGATED, PART OF CROP"
COTTON,2012,1.90000,SOUTH CAROLINA,341,9679,BALES / ACRE,"IRRIGATED, NONE OF CROP"
COTTON,2012,1.90000,GEORGIA,341,9679,BALES / ACRE,"IRRIGATED, NONE OF CROP"
COTTON,2012,2.20000,TENNESSEE,341,9679,BALES / ACRE,"IRRIGATED, ENTIRE CROP"
COTTON,2012,2.30000,SOUTH CAROLINA,341,9679,BALES / ACRE,"IRRIGATED, ENTIRE CROP"
COTTON,2012,2.20000,TENNESSEE,341,9679,BALES / ACRE,"IRRIGATED, ENTIRE CROP"
COTTON,2012,1.90000,TENNESSEE,341,9679,BALES / ACRE,"IRRIGATED, PART OF CROP"
COTTON,2012,1.80000,TENNESSEE,341,9679,BALES / ACRE,"IRRIGATED, NONE OF CROP"
COTTON,2012,2.10000,SOUTH CAROLINA,341,9679,BALES / ACRE,"IRRIGATED, PART OF CROP"
COTTON,2012,2.30000,ALABAMA,341,9679,BALES / ACRE,"IRRIGATED, ENTIRE CROP"
COTTON,2012,1.70000,TEXAS,341,9679,BALES / ACRE,"IRRIGATED, ENTIRE CROP"
